GROUP_SET,GROUP_ID,GROUP_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED,team,team_id,players_list,PLAYERS_EXTRACTED,LINEUP_SCORING_TALENT,LINEUP_PLAYMAKING_TALENT,LINEUP_REBOUNDING_TALENT,LINEUP_DEFENSIVE_TALENT,LINEUP_NET_RATING_TALENT
Lineups,-202692-203925-1630165-1631105-1631204-,A. Burks - J. Harris - K. Hayes - J. Duren - M. Sasser,2,1,1,0.5,5.8,3,8,0.375,0,2,0.0,1,2,0.5,1,1,2,1,3.0,0,1,0,1,2,7,-16.0,154,23,115,118,165,253,217,461,385,294,385,302,201,323,154,412,340,344,956,284,63,1,545,167,319,1065,17400,Detroit Pistons,1610612765,"['A. Burks', 'J. Harris', 'K. Hayes', 'J. Duren', 'M. Sasser']","['a. burks', 'j. harris', 'k. hayes', 'j. duren', 'm. sasser']",0.0497713333333333,0.9333333333333332,4.5,0.3666666666666667,8.76666666666666
Lineups,-203095-1630191-1630595-1631323-1641709-,E. Fournier - I. Stewart - C. Cunningham - S. Fontecchio - A. Thompson,2,1,1,0.5,5.8,5,8,0.625,1,2,0.5,9,9,1.0,1,6,7,4,2.0,3,2,0,2,4,20,13.0,154,23,115,118,165,150,217,158,189,294,131,21,29,1,154,99,115,110,857,22,31,1,776,67,99,9,17400,Detroit Pistons,1610612765,"['E. Fournier', 'I. Stewart', 'C. Cunningham', 'S. Fontecchio', 'A. Thompson']","['e. fournier', 'i. stewart', 'c. cunningham', 's. fontecchio', 'a. thompson']",0.00666,1.0,2.0,0.6,14.299999999999995
Lineups,-202692-202711-1628995-1630164-1630165-,A. Burks - B. Bogdanovic - K. Knox II - J. Wiseman - K. Hayes,4,0,4,0.0,5.795,4,13,0.308,2,7,0.286,0,1,0.0,1,2,3,4,1.0,1,0,1,0,1,10,-10.0,39,232,1029,232,167,193,120,546,92,76,307,400,370,400,154,286,257,110,613,111,228,814,1,272,232,1042,17385,Detroit Pistons,1610612765,"['A. Burks', 'B. Bogdanovic', 'K. Knox II', 'J. Wiseman', 'K. Hayes']","['a. burks', 'b. bogdanovic', 'k. knox ii', 'j. wiseman', 'k. hayes']",0.0812934999999999,2.0,5.025,0.8500000000000001,7.099999999999994
Lineups,-1630595-1630649-1631093-1631105-1631204-,C. Cunningham - S. Umude - J. Ivey - J. Duren - M. Sasser,2,1,1,0.5,5.783333,3,10,0.3,1,3,0.333,4,6,0.667,2,5,7,2,2.0,0,1,2,6,5,11,-3.0,154,23,115,118,168,253,165,549,189,206,261,70,57,289,87,119,115,224,857,284,63,989,1013,53,213,817,17350,Detroit Pistons,1610612765,"['C. Cunningham', 'S. Umude', 'J. Ivey', 'J. Duren', 'M. Sasser']","['c. cunningham', 's. umude', 'j. ivey', 'j. duren', 'm. sasser']",0.0,0.0,0.0,0.0,0.0
Lineups,-202711-203488-1630165-1630191-1631093-,B. Bogdanovic - M. Muscala - K. Hayes - I. Stewart - J. Ivey,2,1,1,0.5,5.751667,7,12,0.583,0,1,0.0,1,1,1.0,0,5,5,3,2.0,0,0,0,3,1,15,-5.0,154,23,115,118,169,102,132,192,385,408,385,302,370,1,334,119,164,152,857,284,228,1,901,272,147,926,17255,Detroit Pistons,1610612765,"['B. Bogdanovic', 'M. Muscala', 'K. Hayes', 'I. Stewart', 'J. Ivey']","['b. bogdanovic', 'm. muscala', 'k. hayes', 'i. stewart', 'j. ivey']",0.013551,0.65,3.0,0.15,-9.700000000000005
Lineups,-203095-1630164-1630201-1631093-1631197-,E. Fournier - J. Wiseman - M. Flynn - J. Ivey - J. Rhoden,3,0,3,0.0,5.733333,5,7,0.714,3,4,0.75,5,7,0.714,0,3,3,4,2.0,0,1,0,1,3,18,3.0,71,232,964,232,170,150,248,100,51,151,89,54,43,280,334,199,257,110,857,284,63,1,545,105,117,118,17200,Detroit Pistons,1610612765,"['E. Fournier', 'J. Wiseman', 'M. Flynn', 'J. Ivey', 'J. Rhoden']","['e. fournier', 'j. wiseman', 'm. flynn', 'j. ivey', 'j. rhoden']",0.0,0.0,0.0,0.0,0.0
Lineups,-203095-1630164-1630649-1631204-1631323-,E. Fournier - J. Wiseman - S. Umude - M. Sasser - S. Fontecchio,2,0,2,0.0,5.683333,4,9,0.444,1,4,0.25,4,4,1.0,1,7,8,2,2.0,0,1,0,0,2,13,5.0,154,232,771,232,171,193,191,375,189,151,323,70,102,1,154,77,101,224,857,284,63,1,1,167,169,65,17050,Detroit Pistons,1610612765,"['E. Fournier', 'J. Wiseman', 'S. Umude', 'M. Sasser', 'S. Fontecchio']","['e. fournier', 'j. wiseman', 's. umude', 'm. sasser', 's. fontecchio']",0.0,0.0,0.0,0.0,0.0
Lineups,-201959-203095-1628972-1630201-1631197-,T. Gibson - E. Fournier - T. Brown Jr. - M. Flynn - J. Rhoden,1,1,0,1.0,5.683333,6,12,0.5,0,4,0.0,0,0,0.0,1,5,6,4,0.0,2,2,0,1,0,12,5.0,362,23,1,1,171,122,132,241,385,151,385,400,421,400,154,119,134,110,1,46,31,1,545,498,188,65,17050,Detroit Pistons,1610612765,"['T. Gibson', 'E. Fournier', 'T. Brown Jr.', 'M. Flynn', 'J. Rhoden']","['t. gibson', 'e. fournier', 't. brown jr.', 'm. flynn', 'j. rhoden']",0.0948,1.1,6.8,1.7000000000000002,0.0
Lineups,-202711-1630191-1630587-1630595-1631093-,B. Bogdanovic - I. Stewart - I. Livers - C. Cunningham - J. Ivey,4,0,4,0.0,5.611667,6,7,0.857,1,1,1.0,2,2,1.0,0,2,2,3,4.0,0,0,0,6,1,15,-4.0,39,232,1029,232,173,122,248,71,189,408,1,169,201,1,334,286,340,152,997,284,228,1,1013,272,147,880,16835,Detroit Pistons,1610612765,"['B. Bogdanovic', 'I. Stewart', 'I. Livers', 'C. Cunningham', 'J. Ivey']","['b. bogdanovic', 'i. stewart', 'i. livers', 'c. cunningham', 'j. ivey']",0.02658,1.0,3.0,0.3,-7.600000000000008
Lineups,-1629002-1631093-1631204-1631205-1641787-,C. Metu - J. Ivey - M. Sasser - B. Boeheim - T. Evbuomwan,2,0,2,0.0,5.593333,5,10,0.5,3,7,0.429,2,4,0.5,0,7,7,5,1.0,0,1,0,2,2,15,1.0,154,232,771,232,174,150,165,241,51,76,221,169,102,323,334,77,115,79,613,284,63,1,776,167,147,228,16780,Detroit Pistons,1610612765,"['C. Metu', 'J. Ivey', 'M. Sasser', 'B. Boeheim', 'T. Evbuomwan']","['c. metu', 'j. ivey', 'm. sasser', 'b. boeheim', 't. evbuomwan']",0.0,0.0,0.0,0.0,0.0
Lineups,-203095-1629002-1630201-1631197-1631205-,E. Fournier - C. Metu - M. Flynn - J. Rhoden - B. Boeheim,1,0,1,0.0,5.583333,5,10,0.5,1,4,0.25,3,3,1.0,0,3,3,5,1.0,2,0,0,3,2,14,2.0,362,232,115,232,175,150,165,241,189,151,323,121,165,1,334,199,257,79,613,46,228,1,901,167,156,163,16750,Detroit Pistons,1610612765,"['E. Fournier', 'C. Metu', 'M. Flynn', 'J. Rhoden', 'B. Boeheim']","['e. fournier', 'c. metu', 'm. flynn', 'j. rhoden', 'b. boeheim']",0.0,0.0,0.0,0.0,0.0
Lineups,-1630165-1630595-1631105-1631204-1641709-,K. Hayes - C. Cunningham - J. Duren - M. Sasser - A. Thompson,3,0,3,0.0,5.55,6,12,0.5,0,1,0.0,1,1,1.0,2,8,10,4,3.0,0,1,1,3,3,13,3.0,71,232,964,232,176,122,132,241,385,408,385,302,370,1,87,66,74,110,956,284,63,814,901,105,169,118,16650,Detroit Pistons,1610612765,"['K. Hayes', 'C. Cunningham', 'J. Duren', 'M. Sasser', 'A. Thompson']","['k. hayes', 'c. cunningham', 'j. duren', 'm. sasser', 'a. thompson']",0.003591,0.65,2.5,0.3,1.25
Lineups,-202711-1628995-1630164-1630165-1631093-,B. Bogdanovic - K. Knox II - J. Wiseman - K. Hayes - J. Ivey,2,0,2,0.0,5.533333,6,9,0.667,3,5,0.6,2,2,1.0,1,2,3,4,2.0,2,3,1,2,3,17,0.0,154,232,771,232,177,122,191,114,51,122,121,169,201,1,154,286,257,110,857,46,17,814,776,105,125,275,16600,Detroit Pistons,1610612765,"['B. Bogdanovic', 'K. Knox II', 'J. Wiseman', 'K. Hayes', 'J. Ivey']","['b. bogdanovic', 'k. knox ii', 'j. wiseman', 'k. hayes', 'j. ivey']",0.0741539999999999,2.333333333333333,5.6000000000000005,1.0,-3.433333333333337
Lineups,-203095-1629002-1630595-1631093-1641787-,E. Fournier - C. Metu - C. Cunningham - J. Ivey - T. Evbuomwan,3,1,2,0.333,5.5,4,8,0.5,2,3,0.667,4,4,1.0,0,5,5,2,1.0,0,0,2,2,3,14,2.0,71,23,771,173,178,193,217,241,92,206,97,70,102,1,334,119,164,224,613,284,228,989,776,105,156,163,16500,Detroit Pistons,1610612765,"['E. Fournier', 'C. Metu', 'C. Cunningham', 'J. Ivey', 'T. Evbuomwan']","['e. fournier', 'c. metu', 'c. cunningham', 'j. ivey', 't. evbuomwan']",0.0,0.0,0.0,0.0,0.0
Lineups,-1628995-1630164-1630587-1631204-1641709-,K. Knox II - J. Wiseman - I. Livers - M. Sasser - A. Thompson,1,0,1,0.0,5.483333,4,12,0.333,0,5,0.0,1,2,0.5,1,2,3,2,1.0,0,0,0,1,4,9,-3.0,362,232,115,232,179,193,132,483,385,122,385,302,201,323,154,286,257,224,613,284,228,1,545,67,254,817,16450,Detroit Pistons,1610612765,"['K. Knox II', 'J. Wiseman', 'I. Livers', 'M. Sasser', 'A. Thompson']","['k. knox ii', 'j. wiseman', 'i. livers', 'm. sasser', 'a. thompson']",0.1010099999999999,3.35,6.4,1.65,11.699999999999996
Lineups,-203095-1629002-1630164-1630201-1631204-,E. Fournier - C. Metu - J. Wiseman - M. Flynn - M. Sasser,2,1,1,0.5,5.466667,7,12,0.583,2,5,0.4,1,1,1.0,0,3,3,5,0.0,3,0,1,0,1,17,5.0,154,23,115,118,180,102,132,192,92,122,226,302,370,1,334,199,257,79,1,22,228,814,1,272,125,65,16400,Detroit Pistons,1610612765,"['E. Fournier', 'C. Metu', 'J. Wiseman', 'M. Flynn', 'M. Sasser']","['e. fournier', 'c. metu', 'j. wiseman', 'm. flynn', 'm. sasser']",0.0,0.0,0.0,0.0,0.0
Lineups,-202711-1630165-1631093-1631105-1641709-,B. Bogdanovic - K. Hayes - J. Ivey - J. Duren - A. Thompson,4,2,2,0.5,5.433333,1,10,0.1,0,2,0.0,0,0,0.0,1,4,5,1,1.0,0,0,1,2,1,2,-7.0,39,5,771,118,181,466,165,618,385,294,385,400,421,400,154,150,164,344,613,284,228,814,776,272,551,988,16300,Detroit Pistons,1610612765,"['B. Bogdanovic', 'K. Hayes', 'J. Ivey', 'J. Duren', 'A. Thompson']","['b. bogdanovic', 'k. hayes', 'j. ivey', 'j. duren', 'a. thompson']",0.011254,0.7666666666666666,2.6666666666666665,0.3,-1.7000000000000028
Lineups,-201959-1629002-1629669-1630201-1631197-,T. Gibson - C. Metu - J. Nowell - M. Flynn - J. Rhoden,1,0,1,0.0,5.433333,4,9,0.444,1,4,0.25,0,0,0.0,0,4,4,1,0.0,1,1,0,2,0,9,2.0,362,232,115,232,181,193,191,375,189,151,323,400,421,400,334,150,208,344,1,111,63,1,776,498,254,163,16300,Detroit Pistons,1610612765,"['T. Gibson', 'C. Metu', 'J. Nowell', 'M. Flynn', 'J. Rhoden']","['t. gibson', 'c. metu', 'j. nowell', 'm. flynn', 'j. rhoden']",0.0,0.0,0.0,0.0,0.0
